Date,Airline,Flight_Num,Origin,Destination,Air_Time,Distance,Dep_Time,Delay,Cancelled (Y/N)
1/1/2018,EV,4456,IAH,AMA,91,517,943,3,N
1/1/2018,EV,5284,LNK,ATL,100,841,623,3,N
1/1/2018,F9,1395,CLE,TPA,125,927,603,3,N
1/1/2018,F9,1749,COS,LAX,126,833,943,3,N
1/1/2018,F9,1236,MSP,TPA,157,1306,723,3,N
1/1/2018,F9,681,DEN,PDX,144,991,1152,3,N
1/1/2018,F9,1655,MCO,IND,121,829,1432,3,N
1/1/2018,F9,393,BNA,DEN,155,1014,1558,3,N
1/1/2018,G4,1705,MEM,FLL,115,851,826,3,N
1/1/2018,G4,202,AZA,MKE,176,1448,1336,3,N
1/1/2018,G4,2132,AZA,PVU,71,477,1438,3,N
1/1/2018,HA,12,HNL,SFO,291,2398,1413,3,N
1/1/2018,HA,232,HNL,ITO,37,216,917,3,N
1/1/2018,HA,250,OGG,KOA,23,84,1518,3,N
1/1/2018,HA,257,KOA,HNL,31,163,1546,3,N
1/1/2018,HA,347,KOA,HNL,29,163,1836,3,N
1/1/2018,MQ,3649,ALO,ORD,49,234,623,3,N
1/1/2018,MQ,3680,GCK,DFW,59,404,608,3,N
1/1/2018,MQ,3291,MLI,ORD,35,139,615,3,N
1/1/2018,MQ,3325,TYR,DFW,27,102,1818,3,N
1/1/2018,MQ,3733,DFW,GJT,124,773,848,3,N
1/1/2018,MQ,3742,CHO,LGA,48,305,1358,3,N
1/1/2018,MQ,3756,DFW,FSD,107,737,1243,3,N
1/1/2018,MQ,3773,LGA,GSO,97,461,1503,3,N
1/1/2018,MQ,3809,PIT,LGA,59,335,1748,3,N
1/1/2018,MQ,3970,LGA,RIC,58,292,2002,3,N
1/1/2018,NK,737,ORD,LAX,256,1744,603,3,N
1/1/2018,NK,976,DEN,DTW,134,1123,1945,3,N
1/1/2018,NK,267,PHL,LAX,332,2402,603,3,N
1/1/2018,NK,406,TPA,BDL,128,1111,1233,3,N
1/1/2018,OH,5456,CLT,TLH,64,386,1602,3,N
1/1/2018,OH,5510,CHA,CLT,50,241,1108,3,N
1/1/2018,OH,5542,CLT,TOL,77,466,2208,3,N
1/1/2018,OH,5587,DCA,ALB,56,318,1003,3,N
1/1/2018,OH,5033,CLT,LIT,119,640,918,3,N
1/1/2018,OH,5080,PHL,CVG,96,507,1308,3,N
1/1/2018,OH,5127,CLT,IAD,52,322,2007,3,N
1/1/2018,OH,5131,CHS,CLT,35,168,1605,3,N
1/1/2018,OH,5143,CLT,VPS,75,460,2213,3,N
1/1/2018,OH,5172,DCA,IND,82,500,1502,3,N
1/1/2018,OH,5228,MOB,CLT,65,526,603,3,N
1/1/2018,OH,5240,CLT,SAV,43,213,1253,3,N
1/1/2018,OH,5305,CLT,TYS,37,177,1432,3,N
1/1/2018,OH,5382,CHA,CLT,50,241,921,3,N
1/1/2018,OH,5400,MHT,CLT,137,737,753,3,N
1/1/2018,OO,2972,RIC,ORD,107,642,1149,3,N
1/1/2018,OO,3114,ICT,ORD,88,588,929,3,N
1/1/2018,OO,3167,ORD,ATL,85,606,1148,3,N
1/1/2018,OO,3179,ORD,TUL,89,585,953,3,N
1/1/2018,OO,3198,CLE,ORD,53,316,2032,3,N
1/1/2018,OO,4660,SUN,SLC,38,222,703,3,N
1/1/2018,OO,4602,MEM,MSP,112,700,1202,3,N
1/1/2018,OO,4708,LAS,SNA,40,226,2048,3,N
1/1/2018,OO,4764,MSP,RDU,122,980,1943,3,N
1/1/2018,OO,4773,MSP,RDU,122,980,1123,3,N
1/1/2018,OO,4794,BNA,DTW,71,456,1203,3,N
1/1/2018,OO,4941,SLC,STL,136,1156,2018,3,N
1/1/2018,OO,5323,DEN,IDA,74,458,1128,3,N
1/1/2018,OO,5345,RDM,DEN,120,898,1353,3,N
1/1/2018,OO,5365,ORD,BUF,73,474,1753,3,N
1/1/2018,OO,5646,SJC,DEN,127,948,1748,3,N
1/1/2018,OO,5659,ISN,DEN,84,576,1323,3,N
1/1/2018,OO,5698,ORD,GEG,219,1498,1923,3,N
1/1/2018,OO,5728,SFO,SNA,66,372,1613,3,N
1/1/2018,OO,5808,SYR,ORD,96,607,1718,3,N
1/1/2018,VX,1057,LAX,HNL,320,2556,1003,3,N
1/1/2018,VX,1168,LAX,EWR,275,2454,2225,3,N
1/1/2018,VX,1814,PDX,SFO,82,550,1738,3,N
1/1/2018,VX,1881,DAL,LAX,181,1246,723,3,N
1/1/2018,VX,1953,SAN,SFO,68,447,823,3,N
1/1/2018,WN,5372,ABQ,LAS,76,486,938,3,N
1/1/2018,WN,1309,ABQ,OAK,132,889,1138,3,N
1/1/2018,WN,941,ATL,BWI,74,577,608,3,N
1/1/2018,WN,151,ATL,DAL,116,721,618,3,N
1/1/2018,WN,203,ATL,FLL,98,581,1403,3,N
1/1/2018,WN,1901,ATL,MCI,112,692,838,3,N
1/1/2018,WN,164,ATL,TPA,66,406,733,3,N
1/1/2018,WN,1936,AUS,DEN,109,775,603,3,N
1/1/2018,WN,541,AUS,PHX,135,872,1118,3,N
1/1/2018,WN,279,BDL,DEN,236,1671,758,3,N
1/1/2018,WN,680,BNA,BWI,76,587,1933,3,N
1/1/2018,WN,1733,BNA,LAX,259,1797,643,3,N
1/1/2018,WN,1736,BNA,MKE,70,475,2158,3,N
1/1/2018,WN,1613,BNA,PHL,96,675,938,3,N
1/1/2018,WN,5708,BNA,PNS,62,391,1943,3,N
1/1/2018,WN,311,BNA,STL,50,272,1953,3,N
1/1/2018,WN,1696,BOI,OAK,80,512,658,3,N
1/1/2018,WN,1599,BUF,BWI,48,281,1053,3,N
1/1/2018,WN,5730,BUF,MDW,75,468,1723,3,N
1/1/2018,WN,406,BUF,TPA,147,1053,523,3,N
1/1/2018,WN,1581,BWI,BUF,53,281,1928,3,N
1/1/2018,WN,326,BWI,CLE,53,314,2238,3,N
1/1/2018,WN,505,BWI,TPA,137,842,733,3,N
1/1/2018,WN,36,CRP,HOU,32,187,1333,3,N
1/1/2018,WN,46,DAL,DEN,98,651,1913,3,N
1/1/2018,WN,1816,DAL,FLL,133,1108,2048,3,N
1/1/2018,WN,1693,DAL,MCI,67,460,603,3,N
1/1/2018,WN,5814,DEN,ALB,183,1610,1813,3,N
1/1/2018,WN,669,DEN,IAD,162,1452,1843,3,N
1/1/2018,WN,4097,DEN,OAK,128,957,2243,3,N
1/1/2018,WN,1220,DEN,OKC,63,495,1143,3,N
1/1/2018,WN,599,DEN,RNO,116,804,818,3,N
1/1/2018,WN,46,DEN,SNA,118,846,2103,3,N
1/1/2018,WN,495,ELP,LAS,97,583,1023,3,N
1/1/2018,WN,5969,FLL,ALB,151,1204,1008,3,N
1/1/2018,WN,163,FNT,MDW,44,221,603,3,N
1/1/2018,WN,1114,GEG,BOI,39,287,2053,3,N
1/1/2018,WN,993,HOU,BNA,82,670,1138,3,N
1/1/2018,WN,46,HOU,DAL,40,239,1733,3,N
1/1/2018,WN,21,HOU,DCA,138,1218,1343,3,N
1/1/2018,WN,27,HOU,MDW,118,937,1443,3,N
1/1/2018,WN,1977,HOU,SAT,38,192,1953,3,N
1/1/2018,WN,1220,LAS,ABQ,61,486,1608,3,N
1/1/2018,WN,1490,LAS,MCI,136,1139,1918,3,N
1/1/2018,WN,348,LAS,MKE,178,1524,1748,3,N
1/1/2018,WN,5809,LAS,OAK,65,407,1633,3,N
1/1/2018,WN,1679,LAS,RNO,56,345,1243,3,N
1/1/2018,WN,148,LAX,ELP,86,715,1003,3,N
1/1/2018,WN,1147,LAX,HOU,156,1390,1003,3,N
1/1/2018,WN,752,LBB,AUS,47,341,1508,3,N
1/1/2018,WN,1126,MCI,DAL,66,460,1428,3,N
1/1/2018,WN,1549,MCI,DEN,86,533,1103,3,N
1/1/2018,WN,344,MCI,LAS,163,1139,518,3,N
1/1/2018,WN,5645,MCI,LAS,162,1139,1928,3,N
1/1/2018,WN,1252,MCO,BNA,96,616,853,3,N
1/1/2018,WN,1539,MCO,HOU,134,849,613,3,N
1/1/2018,WN,1957,MDW,DEN,136,895,633,3,N
1/1/2018,WN,1231,MDW,MCO,127,990,538,3,N
1/1/2018,WN,296,MDW,MEM,73,480,2208,3,N
1/1/2018,WN,1674,MDW,PHL,85,668,603,3,N
1/1/2018,WN,1831,MEM,TPA,90,655,1243,3,N
1/1/2018,WN,1519,MKE,BWI,82,641,533,3,N
1/1/2018,WN,1318,MKE,RSW,148,1183,1413,3,N
1/1/2018,WN,446,MSY,STL,83,604,1808,3,N
1/1/2018,WN,6454,OAK,BUR,55,325,1918,3,N
1/1/2018,WN,938,OAK,BWI,274,2447,618,3,N
1/1/2018,WN,5674,OAK,DEN,116,957,1948,3,N
1/1/2018,WN,1490,OAK,LAS,68,407,1718,3,N
1/1/2018,WN,5819,OAK,LAX,53,337,2203,3,N
1/1/2018,WN,6171,OAK,SNA,68,371,958,3,N
1/1/2018,WN,6408,OAK,SNA,67,371,2058,3,N
1/1/2018,WN,716,OKC,DAL,43,181,1258,3,N
1/1/2018,WN,454,PHX,AUS,103,872,1043,3,N
1/1/2018,WN,433,PHX,BUR,66,369,703,3,N
1/1/2018,WN,6018,PHX,LAS,42,255,1748,3,N
1/1/2018,WN,1547,PHX,PHL,234,2075,1023,3,N
1/1/2018,WN,460,RSW,BDL,142,1180,1033,3,N
1/1/2018,WN,1290,RSW,MDW,154,1105,653,3,N
1/1/2018,WN,1293,SAT,MDW,131,1036,513,3,N
1/1/2018,WN,359,SFO,DEN,122,967,1833,3,N
1/1/2018,WN,1838,SJU,FLL,150,1046,718,3,N
1/1/2018,WN,1544,SLC,SJC,88,584,638,3,N
1/1/2018,YV,5734,MOB,DFW,89,539,603,3,N
1/1/2018,YV,5782,BMI,DFW,102,690,1514,3,N
1/1/2018,YV,5841,DFW,GRK,32,134,2038,3,N
1/1/2018,YV,5889,OKC,DFW,37,175,1617,3,N
1/1/2018,YV,5925,DFW,MEM,61,431,2358,3,N
1/1/2018,YV,6081,IAD,DTW,69,383,1718,3,N
1/1/2018,YV,6088,IAH,OKC,59,395,1948,3,N
1/1/2018,YV,5987,PHX,SBA,65,455,1810,3,N
1/1/2018,YX,4392,MIA,ATL,91,594,1409,3,N
1/1/2018,YX,4405,CLT,IND,74,427,2221,3,N
1/1/2018,YX,4456,PHL,ROC,57,257,1803,3,N
1/1/2018,YX,4475,PHL,BWI,23,90,1253,3,N
1/1/2018,YX,4659,MCI,DCA,116,949,1748,3,N
1/1/2018,YX,4672,MIA,JAX,53,335,1728,3,N
1/1/2018,YX,3404,ATL,ORD,95,606,1530,3,N
1/1/2018,YX,3502,DTW,IAH,176,1075,633,3,N
1/1/2018,YX,3642,ORD,SAT,146,1041,907,3,N
1/1/2018,YX,3749,EWR,PIT,61,319,1545,3,N
1/1/2018,YX,6096,DTW,DFW,143,986,2008,3,N
1/1/2018,AA,423,PHL,LAX,315,2402,2103,3,N
1/1/2018,AA,431,PHL,FLL,152,992,1048,3,N
1/1/2018,AA,518,MIA,PHL,138,1013,1543,3,N
1/1/2018,AA,640,PHX,LAX,58,370,2108,3,N
1/1/2018,AA,1699,DEN,PHL,173,1558,703,3,N
1/1/2018,AA,1724,DFW,CHS,112,987,1103,3,N
1/1/2018,AA,1791,MCO,CLT,72,468,2138,3,N
1/1/2018,AA,1808,CLT,TPA,82,507,1308,3,N
1/1/2018,AA,1839,CLT,PHL,68,449,923,3,N
1/1/2018,AA,2237,ORD,EGE,141,1007,1703,3,N
1/1/2018,AA,2303,EGE,ORD,130,1007,948,3,N
1/1/2018,AA,2349,ORD,DFW,105,802,1658,3,N
1/1/2018,AA,2397,DFW,EGE,,721,848,3,Y
1/1/2018,AA,743,PHX,CLT,198,1773,938,3,N
1/1/2018,AA,790,PHL,PBI,142,951,2013,3,N
1/1/2018,AA,792,PHL,MSP,143,980,1055,3,N
1/1/2018,AA,1942,CLT,BUF,72,546,923,3,N
1/1/2018,AA,1953,MSY,CLT,80,651,1103,3,N
1/1/2018,AA,1992,SJU,PHL,216,1576,1133,3,N
1/1/2018,AA,2016,PHL,CLT,79,449,1943,3,N
1/1/2018,AA,2075,PHL,SEA,312,2378,2039,3,N
1/1/2018,AA,2076,DCA,TPA,124,814,1803,3,N
1/1/2018,AA,178,MCO,LAX,322,2218,1858,3,N
1/1/2018,AA,186,ORD,LGA,97,733,1233,3,N
1/1/2018,AA,327,DCA,DFW,187,1192,1633,3,N
1/1/2018,AA,1422,EWR,PHX,306,2133,1243,3,N
1/1/2018,AA,1525,PDX,DFW,184,1616,1205,3,N
1/1/2018,AA,1635,CLT,DCA,48,331,923,3,N
1/1/2018,AA,1649,SFO,DFW,169,1464,1928,3,N
1/1/2018,AA,1151,CLT,IND,71,427,1952,3,N
1/1/2018,AA,1170,DFW,LGA,170,1389,1643,3,N
1/1/2018,AA,1220,SFO,ORD,216,1846,1103,3,N
1/1/2018,AA,1236,JFK,MIA,161,1089,1333,3,N
1/1/2018,AA,1255,DFW,DCA,139,1192,2353,3,N
1/1/2018,AA,1276,ORF,ORD,122,717,736,3,N
1/1/2018,AA,1310,MSY,ORD,125,837,1458,3,N
1/1/2018,AA,1316,ORD,SMF,246,1781,1708,3,N
1/1/2018,AA,1388,ORD,ATL,86,606,847,3,N
1/1/2018,AA,2535,DFW,ORD,109,802,1458,3,N
1/1/2018,DL,410,SAN,JFK,276,2446,718,3,N
1/1/2018,DL,460,JFK,ATL,131,760,1138,3,N
1/1/2018,DL,716,ATL,CLE,80,554,933,3,N
1/1/2018,DL,774,SAT,ATL,108,874,603,3,N
1/1/2018,DL,819,MSY,JFK,133,1182,1853,3,N
1/1/2018,DL,835,MSY,LAX,236,1670,704,3,N
1/1/2018,DL,867,DTW,PBI,159,1086,1218,3,N
1/1/2018,DL,1108,SLC,ATL,178,1590,833,3,N
1/1/2018,DL,1194,MLB,ATL,69,442,1428,3,N
1/1/2018,DL,1237,ECP,ATL,43,240,603,3,N
1/1/2018,DL,1238,SLC,RDU,200,1823,1714,3,N
1/1/2018,DL,1499,MEM,ATL,47,332,603,3,N
1/1/2018,DL,1566,TPA,BOS,148,1185,1133,3,N
1/1/2018,DL,1571,MCO,MSP,185,1310,708,3,N
1/1/2018,DL,1579,ATL,SAN,266,1892,1008,3,N
1/1/2018,DL,1588,SEA,ATL,241,2182,2218,3,N
1/1/2018,DL,1669,ATL,MCO,67,404,1758,3,N
1/1/2018,DL,1719,MSP,LAX,203,1535,653,3,N
1/1/2018,DL,1752,ATL,SAV,36,214,1115,3,N
1/1/2018,DL,1786,SLC,OGG,373,2935,1528,3,N
1/1/2018,DL,1802,ATL,SLC,231,1590,1053,3,N
1/1/2018,DL,1846,ATL,EGE,194,1312,1031,3,N
1/1/2018,DL,1880,BOS,ATL,149,946,948,3,N
1/1/2018,DL,1926,ATL,MCI,110,692,1913,3,N
1/1/2018,DL,1938,MSP,SFO,224,1589,858,3,N
1/1/2018,DL,2063,DCA,MSP,133,931,833,3,N
1/1/2018,DL,2130,SAN,DTW,224,1956,716,3,N
1/1/2018,DL,2263,RSW,BOS,152,1249,1950,3,N
1/1/2018,DL,2392,MCO,BOS,136,1121,1143,3,N
1/1/2018,DL,2429,LAX,ATL,209,1947,2,3,N
1/1/2018,DL,2518,DTW,MCO,135,957,823,3,N
1/1/2018,DL,2622,BWI,ATL,101,577,1216,3,N
1/1/2018,DL,2786,JFK,MCO,149,944,1932,3,N
1/1/2018,UA,2380,FLL,EWR,139,1065,2029,4,N
1/1/2018,UA,2095,IAH,AUS,28,140,1424,4,N
1/1/2018,UA,2065,IND,SFO,267,1943,2003,4,N
1/1/2018,UA,1993,ONT,DEN,105,819,1329,4,N
1/1/2018,UA,1795,IAH,TUS,134,936,1839,4,N
1/1/2018,UA,1777,IAH,LAX,187,1379,1441,4,N
1/1/2018,UA,1593,SAN,IAH,157,1303,1210,4,N
1/1/2018,UA,1581,IAD,EWR,45,212,2204,4,N
1/1/2018,UA,1257,IAH,SFO,235,1635,1425,4,N
1/1/2018,UA,1216,DEN,ANC,315,2405,1904,4,N
1/1/2018,UA,1147,KOA,LAX,294,2504,2144,4,N
1/1/2018,UA,1100,ORD,SJC,253,1829,914,4,N
1/1/2018,UA,842,EWR,RDU,74,416,1334,4,N
1/1/2018,UA,735,DEN,SFO,135,967,1521,4,N
1/1/2018,UA,645,DFW,LAX,168,1235,1833,4,N
1/1/2018,UA,525,BOS,IAD,72,413,949,4,N
1/1/2018,UA,463,ORD,LAX,232,1744,1219,4,N
1/1/2018,UA,432,MCO,DEN,226,1546,1913,4,N
1/1/2018,UA,339,BOS,DEN,249,1754,724,4,N
1/1/2018,UA,275,EWR,LAX,308,2454,1819,4,N
1/1/2018,AS,7,JFK,SEA,331,2422,719,4,N
1/1/2018,AS,17,PHL,SEA,304,2378,1654,4,N
1/1/2018,AS,610,SEA,SMF,85,605,1004,4,N
1/1/2018,AS,921,FLL,SEA,380,2717,721,4,N
1/1/2018,9E,3616,DTW,SAT,167,1214,2022,4,N
1/1/2018,9E,3740,ATL,ORD,91,606,1529,4,N
1/1/2018,9E,3927,RDU,BOS,80,612,709,4,N
1/1/2018,9E,3979,CLE,LGA,61,419,1549,4,N
1/1/2018,9E,4013,JFK,CVG,98,589,1819,4,N
1/1/2018,9E,3337,ATL,TYS,29,152,1734,4,N
1/1/2018,9E,3355,ATL,ILM,51,377,1614,4,N
1/1/2018,9E,3367,IAH,ATL,86,689,1350,4,N
1/1/2018,9E,3464,PIT,JFK,58,340,604,4,N
1/1/2018,B6,197,BOS,SEA,320,2496,1944,4,N
1/1/2018,B6,282,HOU,JFK,185,1428,1134,4,N
1/1/2018,B6,347,OAK,LGB,56,353,1723,4,N
1/1/2018,B6,523,JFK,LAX,340,2475,1239,4,N
1/1/2018,B6,573,EWR,TPA,163,997,649,4,N
1/1/2018,B6,983,JFK,MCO,150,944,2202,4,N
1/1/2018,B6,1011,BOS,ORD,126,867,1709,4,N
1/1/2018,B6,1031,BOS,HOU,260,1609,712,4,N
1/1/2018,B6,1236,SJU,STT,16,68,859,4,N
1/1/2018,B6,1380,FLL,DCA,119,899,1229,4,N
1/1/2018,B6,1579,DCA,FLL,145,899,1004,4,N
1/1/2018,B6,2466,FLL,BUF,154,1166,1444,4,N
1/1/2018,EV,3901,EWR,GSO,81,445,1049,4,N
1/1/2018,EV,3917,BNA,IAH,122,657,627,4,N
1/1/2018,EV,3957,GRK,IAH,38,166,1614,4,N
1/1/2018,EV,4037,ORD,CAK,57,343,1919,4,N
1/1/2018,EV,4099,ORD,SAV,95,773,1737,4,N
1/1/2018,EV,4149,EWR,CLE,71,404,1614,4,N
1/1/2018,EV,4207,IAH,TYS,94,771,1429,4,N
1/1/2018,EV,4260,IAH,MAF,71,429,946,4,N
1/1/2018,EV,4273,ORD,TUL,96,585,1239,4,N
1/1/2018,EV,5336,SGF,ATL,75,563,604,4,N
1/1/2018,EV,5411,ATL,TLH,37,223,1624,4,N
1/1/2018,F9,1262,LAS,ORD,180,1514,2234,4,N
1/1/2018,F9,1746,SAN,MCO,230,2149,2139,4,N
1/1/2018,F9,201,CLT,DEN,216,1337,659,4,N
1/1/2018,F9,1778,MCO,ISP,119,971,834,4,N
1/1/2018,F9,1610,MCO,CLE,138,895,1134,4,N
1/1/2018,G4,2502,PGD,GRR,148,1118,1130,4,N
1/1/2018,G4,206,AZA,BLV,140,1272,1524,4,N
1/1/2018,G4,491,BLV,LAS,200,1400,1321,4,N
1/1/2018,HA,148,HNL,KOA,26,163,1429,4,N
1/1/2018,HA,315,OGG,HNL,22,100,1757,4,N
1/1/2018,HA,319,OGG,LIH,36,201,1514,4,N
1/1/2018,HA,375,OGG,HNL,23,100,1916,4,N
1/1/2018,HA,385,OGG,HNL,26,100,1150,4,N
1/1/2018,HA,536,HNL,OGG,21,100,1539,4,N
1/1/2018,MQ,3608,ORD,PVD,105,849,1839,4,N
1/1/2018,MQ,3634,MHK,DFW,69,431,1118,4,N
1/1/2018,MQ,3657,ORD,JAX,114,864,949,4,N
1/1/2018,MQ,3659,DFW,LEX,103,785,1244,4,N
1/1/2018,MQ,3271,DFW,FSD,112,737,1859,4,N
1/1/2018,MQ,3359,TXK,DFW,45,181,1819,4,N
1/1/2018,MQ,3373,MIA,CVG,137,948,1939,4,N
1/1/2018,MQ,3703,MDT,ORD,95,594,714,4,N
1/1/2018,NK,605,DTW,RSW,144,1084,604,4,N
1/1/2018,NK,619,FLL,IAH,138,966,1849,4,N
1/1/2018,NK,902,DFW,MCO,120,985,704,4,N
1/1/2018,NK,938,RSW,ACY,115,982,1959,4,N
1/1/2018,NK,103,MYR,FLL,83,529,808,4,N
1/1/2018,NK,185,CLE,LAX,279,2052,1705,4,N
1/1/2018,NK,280,TPA,PIT,108,873,1604,4,N
1/1/2018,OH,5496,DCA,MHT,66,406,2219,4,N
1/1/2018,OH,5530,CLT,JAN,95,562,1129,4,N
1/1/2018,OH,5547,FAY,CLT,38,118,2159,4,N
1/1/2018,OH,5553,DCA,BNA,103,562,1402,4,N
1/1/2018,OH,5564,CLT,AVP,75,509,1434,4,N
1/1/2018,OH,5156,DAY,CLT,61,370,1709,4,N
1/1/2018,OH,5442,CHS,CLT,35,168,1430,4,N
1/1/2018,OO,3071,PHX,FLG,26,119,949,4,N
1/1/2018,OO,3477,FAT,SAN,,314,704,4,N
1/1/2018,OO,4292,DTW,MQT,65,349,1544,4,N
1/1/2018,OO,4545,SLC,TUS,78,601,2039,4,N
1/1/2018,OO,7432,SLC,TWF,35,175,1104,4,N
1/1/2018,OO,4801,SLC,ONT,76,558,2039,4,N
1/1/2018,OO,4957,ASE,SLC,46,292,1457,4,N
1/1/2018,OO,5150,SFO,SMF,19,86,1844,4,N
1/1/2018,OO,5186,SLC,DEN,60,391,709,4,N
1/1/2018,OO,5219,BIS,DEN,76,516,1329,4,N
1/1/2018,OO,5300,BNA,IAH,116,657,829,4,N
1/1/2018,OO,5314,MSO,DEN,83,679,1039,4,N
1/1/2018,OO,5438,LAX,TUS,62,451,1735,4,N
1/1/2018,OO,5679,ASE,ORD,141,1013,1629,4,N
1/1/2018,OO,5894,LAX,SAT,141,1211,950,4,N
1/1/2018,VX,1169,EWR,LAX,331,2454,1759,4,N
1/1/2018,VX,1180,SFO,EWR,287,2565,953,4,N
1/1/2018,VX,1232,LAX,ORD,207,1744,1046,4,N
1/1/2018,VX,1415,JFK,LAX,332,2475,2029,4,N
1/1/2018,VX,1505,SFO,SEA,96,679,1024,4,N
1/1/2018,VX,1717,DAL,SFO,211,1476,1720,4,N
1/1/2018,VX,1883,DAL,LAX,185,1246,1229,4,N
1/1/2018,WN,129,ALB,MDW,116,717,554,4,N
1/1/2018,WN,551,ATL,DEN,183,1199,1249,4,N
1/1/2018,WN,225,ATL,LGA,94,762,849,4,N
1/1/2018,WN,5402,AUS,ELP,84,528,2214,4,N
1/1/2018,WN,1902,AUS,SJC,221,1476,1109,4,N
1/1/2018,WN,1493,AUS,STL,99,721,1804,4,N
1/1/2018,WN,460,BDL,BWI,54,283,1354,4,N
1/1/2018,WN,993,BNA,BOS,124,942,1359,4,N
1/1/2018,WN,1755,BWI,ALB,50,289,1934,4,N
1/1/2018,WN,1245,BWI,BOS,56,369,1959,4,N
1/1/2018,WN,520,BWI,PVD,48,327,2244,4,N
1/1/2018,WN,364,CHS,BWI,63,472,1234,4,N
1/1/2018,WN,1792,CLE,ATL,89,554,749,4,N
1/1/2018,WN,5938,CLE,DEN,171,1201,1019,4,N
1/1/2018,WN,335,CMH,BWI,57,337,1729,4,N
1/1/2018,WN,151,DAL,AMA,49,323,834,4,N
1/1/2018,WN,5904,DAL,AUS,37,189,1204,4,N
1/1/2018,WN,45,DAL,HOU,43,239,1734,4,N
1/1/2018,WN,632,DAL,OAK,206,1468,754,4,N
1/1/2018,WN,4,DAL,OKC,31,181,844,4,N
1/1/2018,WN,6859,DCA,DAL,180,1184,1359,4,N
1/1/2018,WN,1046,DCA,FLL,138,899,1559,4,N
1/1/2018,WN,188,DEN,BOI,95,649,2219,4,N
1/1/2018,WN,445,DEN,DAL,86,651,1744,4,N
1/1/2018,WN,5904,DEN,DAL,88,651,824,4,N
1/1/2018,WN,934,GEG,OAK,101,723,519,4,N
1/1/2018,WN,358,HOU,CRP,36,187,1209,4,N
1/1/2018,WN,34,HOU,DAL,41,239,1434,4,N
1/1/2018,WN,1913,HOU,ELP,99,677,839,4,N
1/1/2018,WN,156,HOU,LAS,182,1235,524,4,N
1/1/2018,WN,638,HOU,LAX,204,1390,854,4,N
1/1/2018,WN,670,HOU,LAX,201,1390,2224,4,N
1/1/2018,WN,148,HOU,MCO,108,849,1659,4,N
1/1/2018,WN,1010,IND,PHX,213,1488,914,4,N
1/1/2018,WN,1977,LAS,ABQ,60,486,1314,4,N
1/1/2018,WN,1083,LAS,IND,181,1590,1844,4,N
1/1/2018,WN,852,LAS,MCO,221,2039,1734,4,N
1/1/2018,WN,495,LAS,PDX,120,763,1149,4,N
1/1/2018,WN,1693,LAS,SMF,68,397,1559,4,N
1/1/2018,WN,243,LAX,OAK,52,337,1524,4,N
1/1/2018,WN,1346,LAX,TUS,58,451,2234,4,N
1/1/2018,WN,363,MCI,DCA,112,949,1709,4,N
1/1/2018,WN,2011,MCI,DEN,87,533,909,4,N
1/1/2018,WN,5519,MCI,IND,59,451,1214,4,N
1/1/2018,WN,148,MCI,LAX,197,1363,739,4,N
1/1/2018,WN,6236,MCO,EWR,113,937,1054,4,N
1/1/2018,WN,556,MCO,MEM,104,684,1659,4,N
1/1/2018,WN,1709,MDW,BNA,59,395,1029,4,N
1/1/2018,WN,5938,MDW,CLE,50,307,729,4,N
1/1/2018,WN,1789,MDW,MSP,58,349,544,4,N
1/1/2018,WN,5508,MDW,PHL,84,668,1109,4,N
1/1/2018,WN,350,MSP,BWI,113,936,639,4,N
1/1/2018,WN,32,OAK,LAS,60,407,2124,4,N
1/1/2018,WN,363,OAK,MCI,176,1489,1114,4,N
1/1/2018,WN,1904,OAK,ONT,56,362,529,4,N
1/1/2018,WN,6142,OAK,PHX,95,646,1739,4,N
1/1/2018,WN,6431,OAK,SAN,68,446,1259,4,N
1/1/2018,WN,6162,OKC,STL,65,462,1724,4,N
1/1/2018,WN,43,PHX,DAL,108,879,1319,4,N
1/1/2018,WN,1460,PHX,DEN,79,602,1244,4,N
1/1/2018,WN,390,PHX,OKC,96,833,2019,4,N
1/1/2018,WN,1399,PHX,SEA,156,1107,1219,4,N
1/1/2018,WN,301,ROC,TPA,160,1079,1514,4,N
1/1/2018,WN,506,SAT,DAL,42,248,909,4,N
1/1/2018,WN,1914,SFO,DEN,116,967,2129,4,N
1/1/2018,WN,322,SJC,LAS,57,386,1839,4,N
1/1/2018,WN,575,SNA,SFO,59,372,2044,4,N
1/1/2018,YV,5928,ELP,PHX,60,347,1854,4,N
1/1/2018,YV,5936,DFW,SDF,94,733,1234,4,N
1/1/2018,YV,6100,ATL,IAH,109,689,1522,4,N
1/1/2018,YV,6347,IAD,BTV,68,441,1236,4,N
1/1/2018,YV,6090,IAD,IND,76,476,2209,4,N
1/1/2018,YV,6194,PIT,IAD,36,182,629,4,N
1/1/2018,YX,4480,CLT,BNA,64,328,1328,4,N
1/1/2018,YX,4532,MIA,CMH,136,990,844,4,N
1/1/2018,YX,4616,ROC,PHL,54,257,804,4,N
1/1/2018,YX,4625,BOS,JFK,56,187,1909,4,N
1/1/2018,YX,4747,PHL,BDL,42,196,1119,4,N
1/1/2018,YX,3495,ORD,MSP,62,334,1609,4,N
1/1/2018,YX,5875,DTW,CMH,30,155,1959,4,N
1/1/2018,YX,5893,BUF,BOS,61,395,1204,4,N
1/1/2018,YX,5936,DTW,IAH,156,1075,1219,4,N
